?column?, precorteid , tablareservaid , prestamoid , ejercicio , periodo , fechacierre , diasvencidos , porcentajeaplicado , factoraplicado , saldoprestamo , reservacalculada , interesdevengadomenoravencido , interesdevengadomayoravencido , pagocapitalenperiodo , pagointeresenperiodo , pagomoratorioenperiodo , bonificacionintenperiodo , bonificacionmorenperiodo , noamorvencidas , saldovencidomenoravencido , saldovencidomayoravencido , fechaultamorpagada , tipoprestamoid , montoprestamo , clavefinalidad , tasanormal , tasa_moratoria , ultimoabono , diastraspasoavencida ,,,, fecha_vencimiento , ultimoabonointeres , interesdevmormenor , interesdevmormayor , saldopromedio , dias_de_cobro , meses_de_cobro , depositogarantia , pagosvencidos , finalidaddefault ,  saldopromediodelmes   , interesdevengadomes , primerincumplimiento , diasinteres , diascapital , reservaidnc , frecuencia , fecha_otorga , estatusvive , zonamarginada , importeultimaamort , importevencidoamort , tipocartera 
007146-,2345706,                ,7614,2013,12, 2013-12-31  ,0,0.01,1,9972.72,99.7272,35,0,4230.92,663,0,0,0,0,9972.72,0, 2013-12-04         , N1             ,30000,2,31.44,47.16, 2013-12-27  ,89,,,, 2015-02-04        , 2013-12-27         ,0,0,               ,0,1,6000,0,2,12088.18,-337, 2014-01-03           ,0,0,0.35,30, 2013-01-28   ,3,               ,1250,0, 
007150-,2345710,                ,7618,2013,12, 2013-12-31  ,0,0.01,1,6590.56,65.9056,196,0,0,0,0,0,0,0,6590.56,0, 2013-12-01         , N1             ,15000,2,31.44,47.16, 2013-11-27  ,89,,,, 2014-08-01        , 2013-11-27         ,0,0,               ,0,1,3000,0,2,6590.56,179, 2013-12-31           ,0,0,1.96,30, 2013-01-29   ,3,               ,833,0, 
007172-,2345732,                ,7640,2013,12, 2013-12-31  ,0,0.01,1,144449.36,1444.4936,3785,0,5554.12,3668,0,0,0,0,144449.36,0, 2013-12-01         , N4             ,200000,2,31.44,47.16, 2013-12-01  ,89,,,, 2016-01-15        , 2013-12-01         ,0,0,               ,0,1,0,0,2,147226.42,248, 2013-12-31           ,0,0,37.85,30, 2013-01-30   ,3,               ,5555,0, 
007175-,2345735,                ,7643,2013,12, 2013-12-31  ,0,0.01,1,55419.32,554.1932,1452,0,1458.44,1391,0,0,0,0,55419.32,0, 2013-12-01         , N1             ,70000,2,31.44,47.16, 2013-12-01  ,89,,,, 2017-02-01        , 2013-12-01         ,0,0,               ,0,1,14000,0,2,56148.54,111, 2013-12-31           ,0,0,14.52,30, 2013-01-31   ,3,               ,1458,0, 
007196-,2345756,                ,7664,2013,12, 2013-12-31  ,0,0.01,1,6666.64,66.6664,134,0,835.96,216,3,0,0,0,6666.64,0, 2013-12-05         , N1             ,15000,2,31.44,47.16, 2013-12-08  ,89,,,, 2014-08-05        , 2013-12-08         ,0,0,               ,30,0,3000,0,2,7084.62,-30, 2014-01-04           ,0,0,1.34,30, 2013-02-05   ,3,               ,833,0, 
007197-,2345757,                ,7665,2013,12, 2013-12-31  ,0,0.01,1,1668.32,16.6832,18,0,830.92,37,1,0,0,0,1668.32,0, 2013-12-05         , N16            ,10000,2,15.96,23.94, 2013-12-06  ,89,18,18,0, 2014-02-04        , 2013-12-06         ,0,0,               ,30,0,11000,0,2,2083.78,-12, 2014-01-04           ,0,0,0.18,30, 2013-02-05   ,3,               ,833,0, 
007204-,2345764,                ,7672,2013,12, 2013-12-31  ,0,0.01,1,6669.8,66.698,122,0,831.72,229,4,0,0,0,6669.8,0, 2013-12-08         , N4             ,15000,2,31.44,78.6, 2013-12-10  ,89,,,, 2014-08-07        , 2013-12-10         ,0,0,               ,30,0,0,0,2,7085.66,-42, 2014-01-07           ,0,0,1.22,30, 2013-02-07   ,3,               ,833,0, 
007208-,2345768,                ,7676,2013,12, 2013-12-31  ,0,0.01,1,8748.88,87.4888,172,0,625.2,277,3,0,0,0,8748.88,0, 2013-12-08         , N1             ,15000,2,35.4,53.1, 2013-12-11  ,89,,,, 2015-02-05        , 2013-12-11         ,0,0,               ,30,0,1500,0,2,9061.48,-3, 2014-01-07           ,0,0,1.72,30, 2013-02-08   ,3,               ,625,0, 
007209-,2345769,                ,7677,2013,12, 2013-12-31  ,0,0.01,1,46368.92,463.6892,931,0,1981.56,1309,0,0,0,0,46368.92,0, 2013-12-08         , N1             ,65000,2,31.44,47.16, 2013-12-08  ,89,,,, 2016-01-24        , 2013-12-08         ,0,0,               ,30,0,13000,0,2,47359.7,-40, 2014-01-07           ,0,0,9.31,30, 2013-02-08   ,3,               ,1805,0, 
007211-,2345771,                ,7679,2013,12, 2013-12-31  ,0,0.01,1,8139.4,81.394,17,0,1360.6,63,0,0,0,0,8139.4,0, 2013-12-29         , N7             ,20000,2,9.48,14.22, 2013-12-23  ,89,,,, 2014-12-16        , 2013-12-23         ,0,0,               ,14,0,0,0,2,8819.7,9, 2014-01-12           ,0,0,0.17,14, 2013-02-10   ,3,               ,416,0, 
007213-,2345773,                ,7681,2013,12, 2013-12-31  ,0,0.01,1,11667.6,116.676,163,0,834.72,349,9,0,0,0,11667.6,0, 2013-12-10         , N4             ,20000,2,31.44,78.6, 2013-12-15  ,89,,,, 2015-02-08        , 2013-12-15         ,0,0,               ,30,0,0,0,2,12084.96,-23, 2014-01-09           ,0,0,1.63,30, 2013-02-10   ,3,               ,833,0, 
007217-,2345777,                ,7685,2013,12, 2013-12-31  ,0,0.01,1,6669.12,66.6912,81,0,833.24,202,9,0,0,0,6669.12,0, 2013-12-10         , N1             ,15000,2,33.48,50.22, 2013-12-18  ,89,,,, 2014-08-10        , 2013-12-18         ,0,0,               ,30,0,2250,0,2,7085.74,4, 2014-01-09           ,0,0,0.81,30, 2013-02-11   ,3,               ,833,0, 
007232-,2345792,                ,7700,2013,12, 2013-12-31  ,0,0.01,1,21669.92,216.6992,303,0,833.04,629,2,0,0,0,21669.92,0, 2013-12-13         , N1             ,30000,2,31.44,47.16, 2013-12-15  ,89,,,, 2016-01-29        , 2013-12-15         ,0,0,               ,30,0,6000,0,2,22086.44,-31, 2014-01-12           ,0,0,3.03,30, 2013-02-13   ,3,               ,833,0, 
007235-,2345795,                ,7703,2013,12, 2013-12-31  ,0,0.01,1,11664,116.64,138,0,834.64,246,0,0,0,0,11664,0, 2013-12-13         , N4             ,20000,2,23.64,35.46, 2013-12-13  ,89,,,, 2015-02-10        , 2013-12-13         ,0,0,               ,30,0,5000,0,2,12081.32,-2, 2014-01-12           ,0,0,1.38,30, 2013-02-13   ,3,               ,833,0, 
007250-,2345810,                ,7718,2013,12, 2013-12-31  ,0,0.01,1,7332.56,73.3256,23,0,1249.2,126,4,0,0,0,7332.56,0, 2013-12-19         , N16            ,20000,2,15.96,23.94, 2013-12-24  ,89,23,23,0, 2014-06-19        , 2013-12-24         ,0,0,               ,30,0,22000,0,2,7957.16,-11, 2014-01-18           ,0,0,0.23,30, 2013-02-20   ,3,               ,1250,0, 
007255-,2345815,                ,7723,2013,12, 2013-12-31  ,0,0.01,1,7119.6,71.196,56,0,888.28,217,0,0,0,0,7119.6,0, 2013-12-22         , N4             ,16000,2,31.44,47.16, 2013-12-22  ,89,,,, 2014-08-21        , 2013-12-22         ,0,0,               ,30,0,0,0,2,7563.74,-7, 2014-01-21           ,0,0,0.56,30, 2013-02-22   ,3,               ,888,0, 
007257-,2345817,                ,7725,2013,12, 2013-12-31  ,0,0.01,1,750.16,7.5016,0,0,371,0,0,0,0,0,750.16,0, 2013-12-24         , N15            ,4461,2,0,50.4, 2013-12-23  ,89,,,, 2014-02-23        , 2013-12-23         ,0,0,               ,30,0,446.1,0,2,935.66,0, 2014-01-23           ,0,0,0,30, 2013-02-24   ,3,               ,371,0, 
007292-,2345852,                ,7760,2013,12, 2013-12-31  ,0,0.01,1,1667.48,16.6748,10,0,833.88,32,0,0,0,0,1667.48,0, 2013-12-01         , N16            ,10000,2,15.96,23.94, 2013-12-18  ,89,10,10,0, 2014-03-02        , 2013-12-18         ,0,0,               ,0,1,11000,0,2,2084.42,-2, 2013-12-31           ,0,0,0.1,30, 2013-02-28   ,3,               ,833,0, 
007295-,2345855,                ,7763,2013,12, 2013-12-31  ,0,0.01,1,102352,1023.52,2058,0,2647.76,2111,3,0,0,0,102352,0, 2013-12-01         , N9             ,126000,2,24.96,37.44, 2013-12-02  ,89,,,, 2017-03-01        , 2013-12-02         ,0,0,               ,0,1,12600,0,2,103675.88,92, 2013-12-31           ,0,0,20.58,30, 2013-02-28   ,3,               ,2625,0, 
007303-,2345863,                ,7771,2013,12, 2013-12-31  ,0,0.01,1,5001.16,50.0116,71,0,558.08,58,4,0,0,0,5001.16,0, 2013-12-01         , N4             ,10000,2,22.08,33.12, 2013-12-08  ,89,,,, 2014-09-02        , 2013-12-08         ,0,0,               ,30,0,3000,0,2,5280.2,40, 2013-12-31           ,0,0,0.71,30, 2013-03-03   ,3,               ,555,0, 
007304-,2345864,                ,7772,2013,12, 2013-12-31  ,0,0.01,1,7501.64,75.0164,164,0,834.04,226,5,0,0,0,7501.64,0, 2013-12-01         , N1             ,15000,2,31.44,47.16, 2013-12-06  ,89,,,, 2014-09-02        , 2013-12-06         ,0,0,               ,30,0,3000,0,2,7918.66,-17, 2013-12-31           ,0,0,1.64,30, 2013-03-03   ,3,               ,833,0, 
007314-,2345874,                ,7782,2013,12, 2013-12-31  ,0,0.01,1,15629.8,156.298,298,0,1041.28,367,0,0,0,0,15629.8,0, 2013-12-05         , N1             ,25000,2,26.4,39.6, 2013-12-05  ,89,,,, 2015-03-05        , 2013-12-05         ,0,0,               ,30,0,8250,0,2,16150.44,-8, 2014-01-04           ,0,0,2.98,30, 2013-03-08   ,3,               ,1041,0, 
007316-,2345876,                ,7784,2013,12, 2013-12-31  ,0,0.01,1,1510.16,15.1016,0,0,501.84,0,1,0,0,0,1510.16,0, 2013-12-05         , N15            ,6020,2,0,50.4, 2013-12-06  ,89,,,, 2014-03-06        , 2013-12-06         ,0,0,               ,30,0,602,0,2,1761.08,0, 2014-01-04           ,0,0,0,30, 2013-03-08   ,3,               ,501,0, 
007317-,2345877,                ,7785,2013,12, 2013-12-31  ,0,0.01,1,6487.84,64.8784,125,0,1256.4,210,0,0,0,0,6487.84,0, 2013-12-08         , N1             ,15000,2,31.44,47.16, 2013-12-09  ,89,,,, 2014-09-07        , 2013-12-09         ,0,0,               ,30,0,3000,0,2,7116.04,-24, 2014-01-07           ,0,0,1.25,30, 2013-03-10   ,3,               ,833,0, 
007319-,2345879,                ,7787,2013,12, 2013-12-31  ,0,0.01,1,5635.68,56.3568,16,0,666.8,45,0,0,0,0,5635.68,0, 2013-12-17         , N7             ,10800,2,9.48,14.22, 2013-12-20  ,89,,,, 2015-01-16        , 2013-12-20         ,0,0,               ,14,0,0,0,2,5969.08,3, 2013-12-31           ,0,0,0.16,14, 2013-03-11   ,3,               ,225,0, 
007322-,2345882,                ,7790,2013,12, 2013-12-31  ,0,0.01,1,1377.36,13.7736,7,0,458.04,28,3,0,0,0,1377.36,0, 2013-12-10         , N16            ,5500,2,15.96,23.94, 2013-12-20  ,89,7,7,0, 2014-03-11        , 2013-12-20         ,0,0,               ,30,0,6050,0,2,1606.38,-5, 2014-01-09           ,0,0,0.07,30, 2013-03-12   ,3,               ,458,0, 
007324-,2345884,                ,7792,2013,12, 2013-12-31  ,0,0.01,1,6105.8,61.058,96,0,677.28,187,5,0,0,0,6105.8,0, 2013-12-10         , N1             ,12200,2,35.4,53.1, 2013-12-15  ,89,,,, 2014-09-09        , 2013-12-15         ,0,0,               ,30,0,1220,0,2,6444.44,9, 2014-01-09           ,0,0,0.96,30, 2013-03-12   ,3,               ,677,0, 
007333-,2345893,                ,7801,2013,12, 2013-12-31  ,0,0.01,1,13194.24,131.9424,207,0,1025.32,323,0,0,0,0,13194.24,0, 2013-12-13         , N1             ,22000,2,31.44,47.16, 2013-12-13  ,89,,,, 2015-03-12        , 2013-12-13         ,0,0,               ,30,0,4400,0,2,13706.9,46, 2014-01-12           ,0,0,2.07,30, 2013-03-15   ,3,               ,916,0, 
007334-,2345894,                ,7802,2013,12, 2013-12-31  ,0,0.01,1,24755.16,247.5516,268,0,903.72,833,0,0,0,0,24755.16,0, 2013-12-20         , N1             ,33000,2,35.4,53.1, 2013-12-20  ,89,,,, 2016-02-28        , 2013-12-20         ,0,0,               ,0,1,3300,0,2,25207.02,-60, 2014-01-19           ,0,0,2.68,30, 2013-03-15   ,3,               ,916,0, 
007335-,2345895,                ,7803,2013,12, 2013-12-31  ,0,0.01,1,7791.84,77.9184,136,0,677.52,278,0,0,0,0,7791.84,0, 2013-12-13         , N1             ,15000,2,39.36,59.04, 2013-12-15  ,89,,,, 2015-03-12        , 2013-12-15         ,0,0,               ,30,0,0,0,2,8130.6,-3, 2014-01-12           ,0,0,1.36,30, 2013-03-15   ,3,               ,625,0, 
007337-,2345897,                ,7805,2013,12, 2013-12-31  ,0,0.01,1,5992.16,59.9216,105,0,1001.76,214,0,0,0,0,5992.16,0, 2013-12-15         , N4             ,15000,2,31.44,47.16, 2013-12-11  ,89,,,, 2014-06-15        , 2013-12-11         ,0,0,               ,30,0,0,0,2,6493.04,-42, 2014-01-14           ,0,0,1.05,30, 2013-03-17   ,3,               ,1000,0, 
007338-,2345898,                ,7806,2013,12, 2013-12-31  ,0,0.01,1,32147.52,321.4752,278,0,6748.36,1071,8,0,0,0,32147.52,0, 2013-12-15         , N4             ,50000,2,28.32,42.48, 2013-12-20  ,89,,,, 2016-03-01        , 2013-12-20         ,0,0,               ,30,0,5000,0,2,35521.7,-181, 2014-01-14           ,0,0,2.78,30, 2013-03-17   ,3,               ,1388,0, 
007340-,2345900,                ,7808,2013,12, 2013-12-31  ,0,0.01,1,2502.8,25.028,2,0,2498.68,261,116,0,0,0,2502.8,0, 2013-12-15         , N1             ,10000,2,35.4,53.1, 2013-12-30  ,89,,,, 2014-03-16        , 2013-12-30         ,0,0,               ,30,0,1000,0,2,3752.14,-131, 2014-01-14           ,0,0,0.02,30, 2013-03-17   ,3,               ,833,0, 
007344-,2345904,                ,7812,2013,12, 2013-12-31  ,0,0.01,1,4003.8,40.038,56,0,667.76,114,0,0,0,0,4003.8,0, 2013-12-17         , N1             ,10000,2,31.44,47.16, 2013-12-15  ,89,,,, 2014-06-19        , 2013-12-15         ,0,0,               ,30,0,2000,0,2,4337.68,3, 2014-01-16           ,0,0,0.56,30, 2013-03-19   ,3,               ,666,0, 
007348-,2345908,                ,7816,2013,12, 2013-12-31  ,0,0.01,1,2502.6,25.026,33,0,833.12,93,0,0,0,0,2502.6,0, 2013-12-17         , N1             ,10000,2,33.48,50.22, 2013-12-17  ,89,,,, 2014-03-18        , 2013-12-17         ,0,0,               ,30,0,1500,0,2,2919.16,-7, 2014-01-16           ,0,0,0.33,30, 2013-03-20   ,3,               ,833,0, 
007352-,2345912,                ,7820,2013,12, 2013-12-31  ,0,0.01,1,7502.16,75.0216,12,0,832.92,203,10,0,0,0,7502.16,0, 2013-12-19         , N4             ,15000,2,28.32,42.48, 2013-12-29  ,89,,,, 2014-09-18        , 2013-12-29         ,0,0,               ,30,0,1500,0,2,7918.62,-1, 2014-01-18           ,0,0,0.12,30, 2013-03-21   ,3,               ,833,0, 
007382-,2345942,                ,7850,2013,12, 2013-12-31  ,0,0.01,1,102040.54,1020.4054,2264,0,0,0,0,0,0,0,102040.54,0, 2013-12-01         , N9             ,126000,2,24.96,37.44, 2013-11-29  ,89,,,, 2017-04-01        , 2013-11-29         ,0,0,               ,0,1,12600,0,2,102040.54,2193, 2013-12-31           ,0,0,22.64,30, 2013-03-26   ,3,               ,2625,0, 
007383-,2345943,                ,7851,2013,12, 2013-12-31  ,0,0.01,1,1209,12.09,0,0,401,0,0,0,0,0,1209,0, 2013-12-24         , N15            ,4818,2,0,50.4, 2013-12-15  ,89,,,, 2014-03-25        , 2013-12-15         ,0,0,               ,30,0,481.8,0,2,1409.5,0, 2014-01-23           ,0,0,0,30, 2013-03-26   ,3,               ,401,0, 
007384-,2345944,                ,7852,2013,12, 2013-12-31  ,0,0.01,1,3600,36,22,0,1349.2,130,0,0,0,0,3600,0, 2013-12-24         , N1             ,15000,2,31.44,47.16, 2013-12-24  ,89,,,, 2014-03-25        , 2013-12-24         ,0,0,               ,30,0,3000,0,2,4274.6,-4, 2014-01-23           ,0,0,0.22,30, 2013-03-26   ,3,               ,1250,0, 
008381-,2346938,                ,8854,2013,12, 2013-12-31  ,0,0.01,1,8520,85.2,0,0,0,0,0,0,0,0,8520,0, 2013-11-19         , N15            ,8520,2,0,50.4, 2013-11-19  ,89,,,, 2014-11-18        , 2013-11-19         ,0,0,               ,30,0,852,0,2,8520,0, 2014-02-19           ,0,0,0,92, 2013-11-19   ,3,               ,852,0, 
007385-,2345945,                ,7853,2013,12, 2013-12-31  ,0,0.01,1,35782.04,357.8204,704,0,1276.76,933,6,0,0,0,35782.04,0, 2013-12-02         , N4             ,46000,2,28.32,42.48, 2013-12-06  ,89,,,, 2016-03-10        , 2013-12-06         ,0,0,               ,0,1,4600,0,2,36420.42,-54, 2014-01-01           ,0,0,7.04,30, 2013-03-26   ,3,               ,1277,0, 
007389-,2345949,                ,7857,2013,12, 2013-12-31  ,0,0.01,1,37197.68,371.9768,138,0,2648.92,1612,1,0,0,0,37197.68,0, 2013-12-01         , N4             ,50000,2,26.76,40.14, 2013-12-26  ,89,,,, 2016-03-11        , 2013-12-26         ,0,0,               ,0,1,7500,0,2,38522.14,-721, 2013-12-31           ,0,0,1.38,30, 2013-03-27   ,3,               ,1388,0, 
007392-,2345952,                ,7860,2013,12, 2013-12-31  ,0,0.01,1,5557.56,55.5756,158,0,557,174,1,0,0,0,5557.56,0, 2013-12-01         , N1             ,10000,2,35.4,53.1, 2013-12-02  ,89,,,, 2014-10-01        , 2013-12-02         ,0,0,               ,0,1,1000,0,2,5836.06,-4, 2013-12-31           ,0,0,1.58,30, 2013-03-27   ,3,               ,555,0, 
007394-,2345954,                ,7862,2013,12, 2013-12-31  ,0,0.01,1,20497,204.97,245,0,1133.44,316,0,0,0,0,20497,0, 2013-12-01         , N16            ,35000,2,15.96,23.94, 2013-12-04  ,89,245,245,0, 2016-03-11        , 2013-12-04         ,0,0,               ,0,1,38500,0,2,21063.72,-33, 2013-12-31           ,0,0,2.45,30, 2013-03-27   ,3,               ,972,0, 
007395-,2345955,                ,7863,2013,12, 2013-12-31  ,0,0.01,1,7214.36,72.1436,6,0,731.56,382,27,0,0,0,7214.36,0, 2013-12-01         , N4             ,13000,2,31.44,47.16, 2013-12-30  ,89,,,, 2014-10-01        , 2013-12-30         ,0,0,               ,0,1,0,0,2,7580.14,-167, 2013-12-31           ,0,0,0.06,30, 2013-03-27   ,3,               ,722,0, 
007396-,2345956,                ,7864,2013,12, 2013-12-31  ,0,0.01,1,2000.24,20.0024,14,0,671.12,68,0,0,0,0,2000.24,0, 2013-12-24         , N4             ,8000,2,31.44,47.16, 2013-12-23  ,89,,,, 2014-03-25        , 2013-12-23         ,0,0,               ,30,0,0,0,2,2335.8,1, 2014-01-23           ,0,0,0.14,30, 2013-03-27   ,3,               ,666,0, 
007400-,2345960,                ,7868,2013,12, 2013-12-31  ,0,0.01,1,6999.04,69.9904,183,0,1000.8,70,0,0,0,0,6999.04,0, 2013-12-01         , N1             ,15000,2,31.44,47.16, 2013-12-01  ,89,,,, 2014-07-01        , 2013-12-01         ,0,0,               ,0,1,3000,0,2,7499.44,120, 2013-12-31           ,0,0,1.83,30, 2013-03-27   ,3,               ,1000,0, 
007421-,2345981,                ,7889,2013,12, 2013-12-31  ,0,0.01,1,3671.96,36.7196,47,0,901.56,59,0,0,0,0,3671.96,0, 2013-12-02         , N16            ,11000,2,15.96,23.94, 2013-12-02  ,89,47,47,0, 2014-04-02        , 2013-12-02         ,0,0,               ,0,1,12100,0,2,4122.74,-8, 2014-01-01           ,0,0,0.47,30, 2013-03-31   ,3,               ,916,0, 
007423-,2345983,                ,7891,2013,12, 2013-12-31  ,0,0.01,1,7223.36,72.2336,7,0,721.68,297,30,0,0,0,7223.36,0, 2013-12-02         , N1             ,13000,2,35.4,53.1, 2013-12-30  ,89,,,, 2014-10-02        , 2013-12-30         ,0,0,               ,0,1,1300,0,2,7584.2,-56, 2014-01-01           ,0,0,0.07,30, 2013-03-31   ,3,               ,722,0, 
007425-,2345985,                ,7893,2013,12, 2013-12-31  ,0,0.01,1,3048.36,30.4836,187,0,0,0,0,0,0,0,3048.36,0, 2013-12-01         , N1             ,12000,2,39.36,59.04, 2013-11-05  ,89,,,, 2014-10-01        , 2013-11-05         ,0,0,               ,0,1,0,0,2,3048.36,104, 2013-12-31           ,0,0,1.87,30, 2013-03-31   ,3,               ,666,0, 
007427-,2345987,                ,7895,2013,12, 2013-12-31  ,0,0.01,1,9786.08,97.8608,273,0,0,0,0,0,0,0,9786.08,0, 2013-12-01         , N1             ,15000,2,29.52,44.28, 2013-11-27  ,89,,,, 2015-04-05        , 2013-11-27         ,0,0,               ,30,0,3750,0,2,9786.08,249, 2013-12-31           ,0,0,2.73,30, 2013-04-02   ,3,               ,625,0, 
007428-,2345988,                ,7896,2013,12, 2013-12-31  ,0,0.01,1,8334.76,83.3476,153,0,1165.24,191,20,0,0,0,8334.76,0, 2013-12-01         , N1             ,15000,2,31.44,47.16, 2013-12-10  ,89,,,, 2014-10-02        , 2013-12-10         ,0,0,               ,30,0,3000,0,2,8917.38,45, 2013-12-31           ,0,0,1.53,30, 2013-04-02   ,3,               ,833,0, 
007431-,2345991,                ,7899,2013,12, 2013-12-31  ,0,0.01,1,824.16,8.2416,0,0,250,0,0,0,0,0,824.16,0, 2013-12-01         , N15            ,3105,2,0,50.4, 2013-12-04  ,89,,,, 2014-04-03        , 2013-12-04         ,0,0,               ,30,0,310.5,0,2,949.16,0, 2013-12-31           ,0,0,0,30, 2013-04-03   ,3,               ,258,0, 
007432-,2345992,                ,7900,2013,12, 2013-12-31  ,0,0.01,1,611.96,6.1196,0,0,407.84,0,1,0,0,0,611.96,0, 2013-12-01         , N15            ,2448,2,0,50.4, 2013-12-29  ,89,,,, 2014-04-03        , 2013-12-29         ,0,0,               ,30,0,244.8,0,2,815.88,0, 2013-12-31           ,0,0,0,30, 2013-04-03   ,3,               ,204,0, 
007433-,2345993,                ,7901,2013,12, 2013-12-31  ,0,0.01,1,3275.72,32.7572,77,0,893.28,92,0,0,0,0,3275.72,0, 2013-12-03         , N4             ,10000,2,28.32,42.48, 2013-12-01  ,89,,,, 2014-04-03        , 2013-12-01         ,0,0,               ,30,0,1000,0,2,3722.36,-12, 2014-01-02           ,0,0,0.77,30, 2013-04-04   ,3,               ,833,0, 
007436-,2345996,                ,7904,2013,12, 2013-12-31  ,0,0.01,1,34362.18,343.6218,210,0,2586.14,3130,0,0,0,0,34362.18,0, 2013-12-05         , N1             ,60000,2,31.44,47.16, 2013-12-24  ,89,,,, 2015-04-05        , 2013-12-24         ,0,0,               ,30,0,12000,0,2,35655.25,-2146, 2014-01-04           ,0,0,2.1,30, 2013-04-07   ,3,               ,2500,0, 
007440-,2346000,                ,7908,2013,12, 2013-12-31  ,0,0.01,1,22274.92,222.7492,464,0,646.68,477,0,0,0,0,22274.92,0, 2013-12-05         , N4             ,31000,2,26.76,40.14, 2013-12-03  ,89,,,, 2016-03-22        , 2013-12-03         ,0,0,               ,30,0,4650,0,2,22598.26,38, 2014-01-04           ,0,0,4.64,30, 2013-04-07   ,3,               ,861,0, 
007441-,2346001,                ,7909,2013,12, 2013-12-31  ,0,0.01,1,24111.16,241.1116,590,0,861.24,611,0,0,0,0,24111.16,0, 2013-12-05         , N1             ,31000,2,31.44,47.16, 2013-12-03  ,89,,,, 2016-03-22        , 2013-12-03         ,0,0,               ,30,0,6200,0,2,24541.78,45, 2014-01-04           ,0,0,5.9,30, 2013-04-07   ,3,               ,861,0, 
